DEPTH,CALI,GR,ILD,ITT,LLD,LLS,MSFL,NPHI,RHOB,SFL,SP
747.6744,-999.25,55.765,1.3475,0.0908,-999.25,-999.25,-999.25,-999.25,-999.25,1.8014,-55.0457
747.8268,-999.25,55.6865,1.3974,0.091,-999.25,-999.25,-999.25,-999.25,-999.25,1.2039,-44.522
747.9792,-999.25,55.7863,1.4294,0.0914,-999.25,-999.25,-999.25,-999.25,-999.25,0.8798,-36.8337
748.1316,-999.25,56.4535,1.3419,0.0917,-999.25,-999.25,-999.25,-999.25,-999.25,0.8138,-31.0244
748.284,-999.25,57.8101,1.1566,0.0918,-999.25,-999.25,-999.25,-999.25,-999.25,0.7988,-29.1477
748.4364,-999.25,59.5424,1.0252,0.0914,-999.25,-999.25,-999.25,-999.25,-999.25,0.7964,-31.8425
748.5888,-999.25,61.5905,0.9578,0.0907,-999.25,-999.25,-999.25,-999.25,-999.25,0.7944,-46.1313
748.7412,-999.25,63.1665,0.9265,0.0905,-999.25,-999.25,-999.25,-999.25,-999.25,0.7931,-63.9949
748.8936,-999.25,61.8371,0.9168,0.0909,-999.25,-999.25,-999.25,-999.25,-999.25,0.7918,-138.0293
749.046,-999.25,60.1987,0.9168,0.0915,-999.25,-999.25,-999.25,-999.25,-999.25,0.799,-154.5771
749.1984,-999.25,59.1011,0.9294,0.0917,-999.25,-999.25,-999.25,-999.25,-999.25,0.8063,-165.3062
749.3508,-999.25,58.1416,0.9474,0.091,-999.25,-999.25,-999.25,-999.25,-999.25,0.8136,-174.562
749.5032,-999.25,57.2891,0.9682,0.091,-999.25,-999.25,-999.25,-999.25,-999.25,0.821,-184.5244
749.6556,-999.25,56.54,0.99,0.0916,-999.25,-999.25,-999.25,-999.25,-999.25,0.8385,-196.6577
749.808,-999.25,55.863,1.0108,0.0913,-999.25,-999.25,-999.25,-999.25,-999.25,0.8591,-199.6279
749.9604,-999.25,55.4773,1.0289,0.0907,-999.25,-999.25,-999.25,-999.25,-999.25,0.8812,-199.6914
750.1128,-999.25,55.3973,1.0443,0.0902,-999.25,-999.25,-999.25,-999.25,-999.25,0.8811,-173.4941
750.2652,-999.25,55.5381,1.0622,0.09,-999.25,-999.25,-999.25,-999.25,-999.25,0.8713,-149.8262
750.4176,-999.25,55.2485,1.0834,0.0902,-999.25,-999.25,-999.25,-999.25,-999.25,0.8794,-120.4971
750.57,-999.25,54.9635,1.1128,0.0902,-999.25,-999.25,-999.25,-999.25,-999.25,0.8938,-106.1689
750.7224,-999.25,54.7263,1.1453,0.0907,-999.25,-999.25,-999.25,-999.25,-999.25,0.8945,-96.3843
750.8748,-999.25,55.0198,1.1808,0.0913,-999.25,-999.25,-999.25,-999.25,-999.25,0.8438,-94.7539
751.0272,-999.25,55.481,1.2206,0.0908,-999.25,-999.25,-999.25,-999.25,-999.25,0.8376,-98.7822
751.1796,-999.25,56.2344,1.2619,0.0903,-999.25,-999.25,-999.25,-999.25,-999.25,0.8997,-104.7598
751.332,-999.25,57.0112,1.3022,0.09,-999.25,-999.25,-999.25,-999.25,-999.25,1.0682,-108.6031
751.4844,-999.25,57.8972,1.3357,0.0902,-999.25,-999.25,-999.25,-999.25,-999.25,1.2305,-111.0945
751.6368,-999.25,58.7661,1.3708,0.0906,-999.25,-999.25,-999.25,-999.25,-999.25,1.112,-116.2649
751.7892,-999.25,59.594,1.4025,0.0907,-999.25,-999.25,-999.25,-999.25,-999.25,1.008,-119.1301
751.9416,-999.25,60.2302,1.4276,0.0906,-999.25,-999.25,-999.25,-999.25,-999.25,1.0364,-123.1226
752.094,-999.25,60.3548,1.4399,0.0903,-999.25,-999.25,-999.25,-999.25,-999.25,1.092,-129.3496
752.2464,-999.25,59.4391,1.4402,0.0901,-999.25,-999.25,-999.25,-999.25,-999.25,0.9977,-133.1914
752.3988,-999.25,58.6762,1.4279,0.0901,-999.25,-999.25,-999.25,-999.25,-999.25,0.9492,-136.2148
752.5512,-999.25,58.41,1.4016,0.0905,-999.25,-999.25,-999.25,-999.25,-999.25,1.0231,-140.7388
752.7036,-999.25,58.6099,1.3609,0.0909,-999.25,-999.25,-999.25,-999.25,-999.25,1.1299,-149.1436
752.856,-999.25,58.99,1.307,0.091,-999.25,-999.25,-999.25,-999.25,-999.25,1.1976,-163.2891
753.0084,-999.25,59.509,1.2532,0.0908,-999.25,-999.25,-999.25,-999.25,-999.25,1.0024,-179.0957
753.1608,-999.25,60.06,1.2026,0.0906,-999.25,-999.25,-999.25,-999.25,-999.25,0.9004,-181.752
753.3132,-999.25,60.4537,1.1621,0.0907,-999.25,-999.25,-999.25,-999.25,-999.25,0.8483,-184.8506
753.4656,-999.25,60.8268,1.1267,0.0909,-999.25,-999.25,-999.25,-999.25,-999.25,0.8307,-192.5537
753.618,-999.25,60.8521,1.0961,0.0912,-999.25,-999.25,-999.25,-999.25,-999.25,0.8326,-199.8408
753.7704,-999.25,60.7165,1.0759,0.0914,-999.25,-999.25,-999.25,-999.25,-999.25,0.8346,-199.8657
753.9228,-999.25,60.2766,1.0584,0.0913,-999.25,-999.25,-999.25,-999.25,-999.25,0.8395,-200.0522
754.0752,-999.25,59.158,1.046,0.0908,-999.25,-999.25,-999.25,-999.25,-999.25,0.8449,-200.1543
754.2276,-999.25,58.23,1.0361,0.0905,-999.25,-999.25,-999.25,-999.25,-999.25,0.8502,-200.2263
754.38,-999.25,57.5972,1.0331,0.091,-999.25,-999.25,-999.25,-999.25,-999.25,0.8533,-200.3345
754.5324,-999.25,57.3011,1.0315,0.0912,-999.25,-999.25,-999.25,-999.25,-999.25,0.8558,-193.0283
754.6848,-999.25,57.2481,1.0341,0.0911,-999.25,-999.25,-999.25,-999.25,-999.25,0.8582,-187.1821
754.8372,-999.25,57.1906,1.0379,0.0919,-999.25,-999.25,-999.25,-999.25,-999.25,0.8581,-185.689
754.9896,-999.25,56.8768,1.0491,0.092,-999.25,-999.25,-999.25,-999.25,-999.25,0.8568,-177.5483
755.142,-999.25,56.4322,1.0603,0.0912,-999.25,-999.25,-999.25,-999.25,-999.25,0.8555,-167.9067
755.2944,-999.25,55.8621,1.071,0.0906,-999.25,-999.25,-999.25,-999.25,-999.25,0.8546,-157.4053
755.4468,-999.25,55.1411,1.0807,0.0909,-999.25,-999.25,-999.25,-999.25,-999.25,0.8546,-146.894
755.5992,-999.25,54.4616,1.0892,0.0916,-999.25,-999.25,-999.25,-999.25,-999.25,0.8621,-141.3765
755.7516,-999.25,53.8621,1.0963,0.0912,-999.25,-999.25,-999.25,-999.25,-999.25,0.8729,-137.4521
755.904,-999.25,53.4764,1.1024,0.0907,-999.25,-999.25,-999.25,-999.25,-999.25,0.8934,-133.5635
756.0564,-999.25,53.3654,1.1065,0.0903,-999.25,-999.25,-999.25,-999.25,-999.25,0.9132,-133.7185
756.2088,-999.25,53.4834,1.1064,0.0901,-999.25,-999.25,-999.25,-999.25,-999.25,0.9157,-134.5261
756.3612,-999.25,53.9081,1.1054,0.0902,-999.25,-999.25,-999.25,-999.25,-999.25,0.8841,-134.5317
756.5136,-999.25,54.6492,1.1015,0.0905,-999.25,-999.25,-999.25,-999.25,-999.25,0.8686,-134.4143
756.666,-999.25,55.46,1.0979,0.0909,-999.25,-999.25,-999.25,-999.25,-999.25,0.8699,-134.0854
756.8184,-999.25,56.2922,1.0978,0.0913,-999.25,-999.25,-999.25,-999.25,-999.25,0.8776,-133.4956
756.9708,-999.25,56.973,1.0977,0.0914,-999.25,-999.25,-999.25,-999.25,-999.25,0.884,-135.9377
757.1232,-999.25,57.4902,1.0958,0.0912,-999.25,-999.25,-999.25,-999.25,-999.25,0.9947,-153.8628
757.2756,-999.25,58.0569,1.0939,0.0909,-999.25,-999.25,-999.25,-999.25,-999.25,0.996,-166.6758
757.428,-999.25,58.8867,1.0899,0.0906,-999.25,-999.25,-999.25,-999.25,-999.25,0.929,-193.7007
757.5804,-999.25,59.8638,1.0853,0.0904,-999.25,-999.25,-999.25,-999.25,-999.25,0.8741,-200.2529
757.7328,-999.25,60.4267,1.0789,0.0904,-999.25,-999.25,-999.25,-999.25,-999.25,0.841,-200.5388
757.8852,-999.25,60.4534,1.071,0.0909,-999.25,-999.25,-999.25,-999.25,-999.25,0.8376,-200.562
758.0376,-999.25,60.1301,1.0626,0.0915,-999.25,-999.25,-999.25,-999.25,-999.25,0.8468,-200.5015
758.19,-999.25,59.5245,1.0519,0.0912,-999.25,-999.25,-999.25,-999.25,-999.25,0.8597,-200.3457
758.3424,-999.25,59.2184,1.0414,0.0908,-999.25,-999.25,-999.25,-999.25,-999.25,0.8711,-200.2124
758.4948,-999.25,59.1381,1.0289,0.0906,-999.25,-999.25,-999.25,-999.25,-999.25,0.8774,-200.1067
758.6472,-999.25,59.6138,1.0161,0.0909,-999.25,-999.25,-999.25,-999.25,-999.25,0.8801,-200.0237
758.7996,-999.25,60.6555,1.0032,0.0914,-999.25,-999.25,-999.25,-999.25,-999.25,0.8707,-199.9907
758.952,-999.25,61.9867,0.9901,0.0915,-999.25,-999.25,-999.25,-999.25,-999.25,0.8505,-200.0181
759.1044,-999.25,63.4804,0.977,0.0914,-999.25,-999.25,-999.25,-999.25,-999.25,0.8219,-200.2002
759.2568,-999.25,64.8932,0.9635,0.091,-999.25,-999.25,-999.25,-999.25,-999.25,0.7915,-205.0854
759.4092,-999.25,65.9766,0.9499,0.0906,-999.25,-999.25,-999.25,-999.25,-999.25,0.7657,-205.8306
759.5616,-999.25,63.6813,0.9311,0.0901,-999.25,-999.25,-999.25,-999.25,-999.25,0.755,-205.0701
759.714,-999.25,60.1252,0.9119,0.0897,-999.25,-999.25,-999.25,-999.25,-999.25,0.7584,-201.3591
759.8664,-999.25,56.2922,0.8915,0.0896,-999.25,-999.25,-999.25,-999.25,-999.25,0.7688,-196.9097
760.0188,-999.25,53.0513,0.875,0.0908,-999.25,-999.25,-999.25,-999.25,-999.25,0.7898,-193.8516
760.1712,-999.25,50.8882,0.8615,0.0922,-999.25,-999.25,-999.25,-999.25,-999.25,0.81,-191.9355
760.3236,-999.25,48.8796,0.8541,0.0923,-999.25,-999.25,-999.25,-999.25,-999.25,0.8258,-191.0142
760.476,-999.25,46.567,0.8491,0.0919,-999.25,-999.25,-999.25,-999.25,-999.25,0.8192,-190.729
760.6284,-999.25,44.0899,0.8554,0.0915,-999.25,-999.25,-999.25,-999.25,-999.25,0.7903,-190.1387
760.7808,-999.25,42.1011,0.883,0.0912,-999.25,-999.25,-999.25,-999.25,-999.25,0.7642,-187.3032
760.9332,-999.25,41.4815,1.0151,0.0909,-999.25,-999.25,-999.25,-999.25,-999.25,0.7417,-182.4526
761.0856,-999.25,41.8483,1.1674,0.0908,-999.25,-999.25,-999.25,-999.25,-999.25,0.7254,-176.8018
761.238,-999.25,41.7831,1.3129,0.0906,-999.25,-999.25,-999.25,-999.25,-999.25,0.7354,-172.2197
761.3904,-999.25,40.8514,1.467,0.0904,-999.25,-999.25,-999.25,-999.25,-999.25,0.8508,-168.4644
761.5428,-999.25,38.8837,1.6076,0.0903,-999.25,-999.25,-999.25,-999.25,-999.25,1.6953,-164.3667
761.6952,-999.25,36.0407,1.6759,0.0904,-999.25,-999.25,-999.25,-999.25,-999.25,2.7103,-160.2695
761.8476,-999.25,34.0105,1.713,0.0907,-999.25,-999.25,-999.25,-999.25,-999.25,4.3497,-156.1274
762,-999.25,35.131,1.7373,0.0914,-999.25,-999.25,-999.25,-999.25,-999.25,3.1903,-151.6182
762.1524,-999.25,40.2433,1.7034,0.0918,-999.25,-999.25,-999.25,-999.25,-999.25,1.7877,-147.5317
762.3048,-999.25,43.3668,1.5105,0.0917,-999.25,-999.25,-999.25,-999.25,-999.25,0.9112,-144.4292
762.4572,-999.25,45.1683,1.2763,0.0915,-999.25,-999.25,-999.25,-999.25,-999.25,0.7938,-142.9697
762.6096,-999.25,45.7533,1.0996,0.0911,-999.25,-999.25,-999.25,-999.25,-999.25,0.8155,-147.9028
762.762,-999.25,44.6182,0.985,0.0911,-999.25,-999.25,-999.25,-999.25,-999.25,0.8431,-156.2437
762.9144,-999.25,44.1699,0.9276,0.091,-999.25,-999.25,-999.25,-999.25,-999.25,0.8706,-170.3838
763.0668,-999.25,44.2026,0.8974,0.0911,-999.25,-999.25,-999.25,-999.25,-999.25,0.8849,-184.7173
763.2192,-999.25,44.2354,0.8826,0.0912,-999.25,-999.25,-999.25,-999.25,-999.25,0.8871,-196.064
763.3716,-999.25,43.5754,0.8788,0.0913,-999.25,-999.25,-999.25,-999.25,-999.25,0.8689,-199.5933
763.524,-999.25,42.5723,0.8777,0.0914,-999.25,-999.25,-999.25,-999.25,-999.25,0.8406,-199.814
763.6764,-999.25,42.1857,0.8788,0.0916,-999.25,-999.25,-999.25,-999.25,-999.25,0.8129,-199.8188
763.8288,-999.25,41.9973,0.8823,0.0918,-999.25,-999.25,-999.25,-999.25,-999.25,0.7925,-199.6758
763.9812,-999.25,42.2307,0.8999,0.0904,-999.25,-999.25,-999.25,-999.25,-999.25,0.7756,-199.5918
764.1336,-999.25,42.6728,0.9268,0.0868,-999.25,-999.25,-999.25,-999.25,-999.25,0.7638,-199.5898
764.286,-999.25,43.2722,0.9656,0.0811,-999.25,-999.25,-999.25,-999.25,-999.25,0.7546,-199.3203
764.4384,-999.25,44.017,1.0288,0.0594,-999.25,-999.25,-999.25,-999.25,-999.25,0.7453,-195.9976
764.5908,-999.25,44.7391,1.0958,0.09,-999.25,-999.25,-999.25,-999.25,-999.25,0.7359,-187.3872
764.7432,-999.25,45.3328,1.1403,0.0915,-999.25,-999.25,-999.25,-999.25,-999.25,0.7646,-172.9849
764.8956,-999.25,45.7479,1.176,0.092,-999.25,-999.25,-999.25,-999.25,-999.25,0.8889,-161.2964
765.048,-999.25,45.9567,1.1973,0.0919,-999.25,-999.25,-999.25,-999.25,-999.25,1.2157,-151.8926
765.2004,-999.25,45.5759,1.1982,0.0913,-999.25,-999.25,-999.25,-999.25,-999.25,1.1407,-151.7173
765.3528,-999.25,42.8872,1.1911,0.0907,-999.25,-999.25,-999.25,-999.25,-999.25,0.838,-156.2832
765.5052,-999.25,39.1815,1.1752,0.0905,-999.25,-999.25,-999.25,-999.25,-999.25,0.7569,-158.9458
765.6576,-999.25,36.7045,1.1126,0.0906,-999.25,-999.25,-999.25,-999.25,-999.25,0.7465,-157.8008
765.81,-999.25,36.6386,1.0192,0.091,-999.25,-999.25,-999.25,-999.25,-999.25,0.7513,-155.6836
765.9624,-999.25,36.8979,0.9507,0.091,-999.25,-999.25,-999.25,-999.25,-999.25,0.7609,-155.7563
766.1148,-999.25,37.4032,0.9094,0.0904,-999.25,-999.25,-999.25,-999.25,-999.25,0.7669,-161.1606
766.2672,-999.25,38.1982,0.8979,0.0899,-999.25,-999.25,-999.25,-999.25,-999.25,0.7715,-174.8735
766.4196,-999.25,39.4621,0.8898,0.0907,-999.25,-999.25,-999.25,-999.25,-999.25,0.7648,-191.4712
766.572,-999.25,40.4355,0.8891,0.0913,-999.25,-999.25,-999.25,-999.25,-999.25,0.754,-199.9819
766.7244,-999.25,40.9156,0.8883,0.0912,-999.25,-999.25,-999.25,-999.25,-999.25,0.738,-200.5654
766.8768,-999.25,40.5613,0.8898,0.091,-999.25,-999.25,-999.25,-999.25,-999.25,0.7208,-200.7886
767.0292,-999.25,39.6002,0.8916,0.0909,-999.25,-999.25,-999.25,-999.25,-999.25,0.7141,-200.687
767.1816,-999.25,38.735,0.8934,0.0912,-999.25,-999.25,-999.25,-999.25,-999.25,0.7159,-200.4824
767.334,-999.25,38.1884,0.8956,0.0916,-999.25,-999.25,-999.25,-999.25,-999.25,0.7269,-200.2061
767.4864,-999.25,38.504,0.8977,0.0911,-999.25,-999.25,-999.25,-999.25,-999.25,0.7401,-199.9146
767.6388,-999.25,39.7322,0.9001,0.0908,-999.25,-999.25,-999.25,-999.25,-999.25,0.7514,-197.1172
767.7912,-999.25,41.6295,0.9048,0.0915,-999.25,-999.25,-999.25,-999.25,-999.25,0.7536,-185.103
767.9436,-999.25,42.3458,0.9096,0.0911,-999.25,-999.25,-999.25,-999.25,-999.25,0.7512,-170.8784
768.096,-999.25,41.0857,0.9144,0.0906,-999.25,-999.25,-999.25,-999.25,-999.25,0.7408,-152.1104
768.2484,-999.25,40.2894,0.9177,0.0909,-999.25,-999.25,-999.25,-999.25,-999.25,0.7277,-149.5532
768.4008,-999.25,40.162,0.9209,0.0913,-999.25,-999.25,-999.25,-999.25,-999.25,0.7108,-151.3232
768.5532,-999.25,41.3471,0.9242,0.0911,-999.25,-999.25,-999.25,-999.25,-999.25,0.7145,-153.0342
768.7056,-999.25,42.8848,0.9275,0.0908,-999.25,-999.25,-999.25,-999.25,-999.25,0.7333,-154.6558
768.858,-999.25,43.3821,0.9309,0.0907,-999.25,-999.25,-999.25,-999.25,-999.25,0.7534,-154.0732
769.0104,-999.25,43.2796,0.9343,0.0909,-999.25,-999.25,-999.25,-999.25,-999.25,0.7741,-153.2451
769.1628,-999.25,43.2299,0.9397,0.091,-999.25,-999.25,-999.25,-999.25,-999.25,0.7953,-152.1968
769.3152,-999.25,43.8152,0.9453,0.0905,-999.25,-999.25,-999.25,-999.25,-999.25,0.7998,-151.416
769.4676,-999.25,44.9304,0.9526,0.0901,-999.25,-999.25,-999.25,-999.25,-999.25,0.7874,-151.0439
769.62,-999.25,46.5638,0.9618,0.0899,-999.25,-999.25,-999.25,-999.25,-999.25,0.7676,-151.4414
769.7724,-999.25,47.7678,0.9709,0.0901,-999.25,-999.25,-999.25,-999.25,-999.25,0.7558,-152.9512
769.9248,-999.25,46.1566,0.9797,0.0906,-999.25,-999.25,-999.25,-999.25,-999.25,0.7579,-154.9805
770.0772,-999.25,43.6264,0.9874,0.0905,-999.25,-999.25,-999.25,-999.25,-999.25,0.7659,-156.9619
770.2296,-999.25,41.365,0.994,0.0902,-999.25,-999.25,-999.25,-999.25,-999.25,0.7793,-158.8467
770.382,-999.25,40.2267,0.9995,0.0903,-999.25,-999.25,-999.25,-999.25,-999.25,0.7893,-160.1836
770.5344,-999.25,40.1285,1.0027,0.0906,-999.25,-999.25,-999.25,-999.25,-999.25,0.7985,-161.1758
770.6868,-999.25,40.6293,1.0038,0.0912,-999.25,-999.25,-999.25,-999.25,-999.25,0.8058,-161.9272
770.8392,-999.25,43.5818,1.0029,0.0911,-999.25,-999.25,-999.25,-999.25,-999.25,0.8129,-162.2314
770.9916,-999.25,45.6962,1.0005,0.0914,-999.25,-999.25,-999.25,-999.25,-999.25,0.8179,-162.4111
771.144,-999.25,46.124,0.9926,0.092,-999.25,-999.25,-999.25,-999.25,-999.25,0.8217,-162.4165
771.2964,-999.25,46.3469,0.9841,0.0918,-999.25,-999.25,-999.25,-999.25,-999.25,0.8216,-162.5747
771.4488,-999.25,46.9004,0.9739,0.091,-999.25,-999.25,-999.25,-999.25,-999.25,0.8184,-163.0356
771.6012,-999.25,47.5598,0.9637,0.0905,-999.25,-999.25,-999.25,-999.25,-999.25,0.8121,-164.0376
771.7536,-999.25,47.6656,0.9528,0.0902,-999.25,-999.25,-999.25,-999.25,-999.25,0.7912,-165.7036
771.906,-999.25,46.7548,0.9438,0.0901,-999.25,-999.25,-999.25,-999.25,-999.25,0.768,-167.022
772.0584,-999.25,45.3309,0.9417,0.09,-999.25,-999.25,-999.25,-999.25,-999.25,0.7565,-168.3403
772.2108,-999.25,44.0577,0.9475,0.0901,-999.25,-999.25,-999.25,-999.25,-999.25,0.7679,-169.3335
772.3632,-999.25,43.6765,0.9596,0.0905,-999.25,-999.25,-999.25,-999.25,-999.25,0.7801,-169.5938
772.5156,-999.25,46.2993,0.9685,0.0912,-999.25,-999.25,-999.25,-999.25,-999.25,0.7881,-169.2534
772.668,-999.25,48.1244,0.9622,0.0922,-999.25,-999.25,-999.25,-999.25,-999.25,0.7932,-168.7183
772.8204,-999.25,48.6262,0.9586,0.0915,-999.25,-999.25,-999.25,-999.25,-999.25,0.7887,-168.0293
772.9728,-999.25,48.6235,0.9593,0.0906,-999.25,-999.25,-999.25,-999.25,-999.25,0.7831,-168.0225
773.1252,-999.25,48.2925,0.97,0.0905,-999.25,-999.25,-999.25,-999.25,-999.25,0.7789,-168.6445
773.2776,-999.25,48.0464,0.9812,0.0911,-999.25,-999.25,-999.25,-999.25,-999.25,0.7789,-169.1465
773.43,-999.25,47.9601,0.9938,0.0915,-999.25,-999.25,-999.25,-999.25,-999.25,0.7876,-168.1841
773.5824,-999.25,48.0233,1.0068,0.0917,-999.25,-999.25,-999.25,-999.25,-999.25,0.8033,-166.9097
773.7348,-999.25,48.1847,1.0223,0.0912,-999.25,-999.25,-999.25,-999.25,-999.25,0.8307,-165.9819
773.8872,-999.25,48.1489,1.0381,0.0908,-999.25,-999.25,-999.25,-999.25,-999.25,0.8706,-165.8032
774.0396,-999.25,47.944,1.0553,0.091,-999.25,-999.25,-999.25,-999.25,-999.25,0.9097,-166.2529
774.192,-999.25,47.4465,1.0724,0.0911,-999.25,-999.25,-999.25,-999.25,-999.25,0.9212,-167.1602
774.3444,-999.25,47.1605,1.0826,0.0908,-999.25,-999.25,-999.25,-999.25,-999.25,0.888,-168.4507
774.4968,-999.25,47.4075,1.0804,0.0905,-999.25,-999.25,-999.25,-999.25,-999.25,0.8415,-169.5381
774.6492,-999.25,48.7523,1.0655,0.0904,-999.25,-999.25,-999.25,-999.25,-999.25,0.8101,-169.7275
774.8016,-999.25,50.4457,1.0462,0.0904,-999.25,-999.25,-999.25,-999.25,-999.25,0.8058,-169.3242
774.954,-999.25,49.4648,1.0317,0.0905,-999.25,-999.25,-999.25,-999.25,-999.25,0.8219,-169.625
775.1064,-999.25,48.2047,1.0205,0.0906,-999.25,-999.25,-999.25,-999.25,-999.25,0.8241,-173.437
775.2588,-999.25,47.5794,1.0151,0.091,-999.25,-999.25,-999.25,-999.25,-999.25,0.8135,-178.8682
775.4112,-999.25,47.5204,1.0142,0.0915,-999.25,-999.25,-999.25,-999.25,-999.25,0.8129,-185.271
775.5636,-999.25,47.8918,1.0147,0.0917,-999.25,-999.25,-999.25,-999.25,-999.25,0.8193,-189.9741
775.716,-999.25,48.1309,1.0186,0.0919,-999.25,-999.25,-999.25,-999.25,-999.25,0.8089,-190.3491
775.8684,-999.25,48.2216,1.0224,0.0921,-999.25,-999.25,-999.25,-999.25,-999.25,0.7885,-189.6685
776.0208,-999.25,48.0842,1.0316,0.092,-999.25,-999.25,-999.25,-999.25,-999.25,0.7888,-189.4858
776.1732,-999.25,47.5252,1.0416,0.091,-999.25,-999.25,-999.25,-999.25,-999.25,0.8087,-192.9097
776.3256,-999.25,47.256,1.0513,0.0901,-999.25,-999.25,-999.25,-999.25,-999.25,0.83,-194.9189
776.478,-999.25,47.3753,1.0604,0.0895,-999.25,-999.25,-999.25,-999.25,-999.25,0.8407,-193.4575
776.6304,-999.25,47.7247,1.0689,0.0893,-999.25,-999.25,-999.25,-999.25,-999.25,0.8391,-190.3452
776.7828,-999.25,48.0541,1.0679,0.0894,-999.25,-999.25,-999.25,-999.25,-999.25,0.8248,-186.6528
776.9352,-999.25,47.6602,1.0669,0.0898,-999.25,-999.25,-999.25,-999.25,-999.25,0.8233,-181.7729
777.0876,-999.25,46.7066,1.0435,0.0904,-999.25,-999.25,-999.25,-999.25,-999.25,0.8344,-176.2847
777.24,-999.25,45.5491,1.0155,0.091,-999.25,-999.25,-999.25,-999.25,-999.25,0.8422,-172.3022
777.3924,-999.25,44.4326,0.9816,0.0913,-999.25,-999.25,-999.25,-999.25,-999.25,0.8231,-170.8735
777.5448,-999.25,43.5745,0.9486,0.0913,-999.25,-999.25,-999.25,-999.25,-999.25,0.7591,-171.7295
777.6972,-999.25,42.8959,0.9166,0.0911,-999.25,-999.25,-999.25,-999.25,-999.25,0.7054,-174.4443
777.8496,-999.25,42.4896,0.8881,0.0907,-999.25,-999.25,-999.25,-999.25,-999.25,0.6727,-177.9019
778.002,-999.25,41.5362,0.8625,0.0904,-999.25,-999.25,-999.25,-999.25,-999.25,0.6511,-181.4663
778.1544,-999.25,38.9813,0.8398,0.0901,-999.25,-999.25,-999.25,-999.25,-999.25,0.6428,-185.1191
778.3068,-999.25,37.1804,0.8267,0.09,-999.25,-999.25,-999.25,-999.25,-999.25,0.6441,-189.1211
778.4592,-999.25,36.9863,0.8138,0.0901,-999.25,-999.25,-999.25,-999.25,-999.25,0.6504,-192.0718
778.6116,-999.25,38.3052,0.8153,0.0907,-999.25,-999.25,-999.25,-999.25,-999.25,0.6611,-193.9937
778.764,-999.25,39.5567,0.8177,0.0909,-999.25,-999.25,-999.25,-999.25,-999.25,0.6708,-194.7568
778.9164,-999.25,40.7056,0.8224,0.0907,-999.25,-999.25,-999.25,-999.25,-999.25,0.6774,-194.8701
779.0688,-999.25,39.446,0.8303,0.0903,-999.25,-999.25,-999.25,-999.25,-999.25,0.6771,-193.7949
779.2212,-999.25,37.506,0.8382,0.0905,-999.25,-999.25,-999.25,-999.25,-999.25,0.6682,-182.2007
779.3736,-999.25,36.3003,0.8451,0.0912,-999.25,-999.25,-999.25,-999.25,-999.25,0.6603,-166.3643
779.526,-999.25,35.8842,0.852,0.0914,-999.25,-999.25,-999.25,-999.25,-999.25,0.6683,-155.3633
779.6784,-999.25,36.0156,0.863,0.091,-999.25,-999.25,-999.25,-999.25,-999.25,0.6748,-143.7744
779.8308,-999.25,36.8271,0.8752,0.0906,-999.25,-999.25,-999.25,-999.25,-999.25,0.6801,-134.2915
779.9832,-999.25,38.0641,0.8927,0.0907,-999.25,-999.25,-999.25,-999.25,-999.25,0.6765,-127.5994
780.1356,-999.25,39.7476,0.9141,0.0908,-999.25,-999.25,-999.25,-999.25,-999.25,0.6677,-122.6948
780.288,-999.25,41.7723,0.9407,0.0906,-999.25,-999.25,-999.25,-999.25,-999.25,0.6577,-118.8
780.4404,-999.25,44.1542,0.977,0.0901,-999.25,-999.25,-999.25,-999.25,-999.25,0.6636,-120.0127
780.5928,-999.25,46.5805,1.0185,0.0901,-999.25,-999.25,-999.25,-999.25,-999.25,0.6938,-124.554
780.7452,-999.25,48.8129,1.0625,0.0905,-999.25,-999.25,-999.25,-999.25,-999.25,0.7437,-130.3311
780.8976,-999.25,50.9351,1.1025,0.0903,-999.25,-999.25,-999.25,-999.25,-999.25,0.8053,-135.8562
781.05,-999.25,52.9388,1.14,0.0898,-999.25,-999.25,-999.25,-999.25,-999.25,0.8613,-138.25
781.2024,-999.25,54.7693,1.1719,0.0897,-999.25,-999.25,-999.25,-999.25,-999.25,0.8731,-137.436
781.3548,-999.25,56.4034,1.1854,0.0903,-999.25,-999.25,-999.25,-999.25,-999.25,0.851,-136.2788
781.5072,-999.25,57.4656,1.1826,0.0907,-999.25,-999.25,-999.25,-999.25,-999.25,0.8257,-135.551
781.6596,-999.25,57.5919,1.1676,0.0906,-999.25,-999.25,-999.25,-999.25,-999.25,0.8095,-136.3735
781.812,-999.25,57.1237,1.132,0.0903,-999.25,-999.25,-999.25,-999.25,-999.25,0.8036,-141.5718
781.9644,-999.25,56.4847,1.0918,0.09,-999.25,-999.25,-999.25,-999.25,-999.25,0.8028,-146.6455
782.1168,-999.25,55.498,1.0534,0.09,-999.25,-999.25,-999.25,-999.25,-999.25,0.8027,-150.0015
782.2692,-999.25,53.2083,1.025,0.0903,-999.25,-999.25,-999.25,-999.25,-999.25,0.8027,-157.0298
782.4216,-999.25,50.9623,0.9983,0.0902,-999.25,-999.25,-999.25,-999.25,-999.25,0.8027,-168.0503
782.574,-999.25,49.6948,0.9815,0.0899,-999.25,-999.25,-999.25,-999.25,-999.25,0.8026,-186.2944
782.7264,-999.25,48.3123,0.9663,0.0899,-999.25,-999.25,-999.25,-999.25,-999.25,0.7983,-199.7427
